emission_type;climate;moisture;livestock_category_type;livestock_production_type;Lagoon;Liquid/Slurry;Solid Storage;Dry Lot;Pasture/Range/Paddock;Daily Spread;Digester;Burned For Fuel;Pit<1Month;Pit>1Month;Poultry Manure;Deep Bedding;Composting;Aerobic Treatment
N2O;Boreal;Moist;Ostrich;Low-Productivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Boreal;Dry;Ostrich;Low-Productivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Warm Temperate;Moist;Ostrich;Low-Productivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Warm Temperate;Dry;Ostrich;Low-Productivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Tropical Montane;Dry;Ostrich;Low-Productivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Tropical;Wet;Ostrich;Low-Productivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Tropical;Moist;Ostrich;Low-Productivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Tropical;Dry;Ostrich;Low-Productivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Cool Temperate;Moist;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Cool Temperate;Dry;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Boreal;Moist;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Boreal;Dry;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Warm Temperate;Moist;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Warm Temperate;Dry;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Tropical Montane;Dry;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Tropical;Wet;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Tropical;Moist;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O;Tropical;Dry;Ostrich;Default;0;0;0;0;0;0;0;0;0;0;0;0;0;0
N2O Volatilization;Cool Temperate;Moist;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Dry;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Moist;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Dry;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Moist;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Dry;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Dry;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Moist;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Wet;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Moist;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Dry;Deer;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Moist;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Dry;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Moist;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Dry;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Moist;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Dry;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Dry;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Moist;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Wet;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Moist;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Dry;Deer;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Moist;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Dry;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Moist;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Dry;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Moist;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Dry;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Dry;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Moist;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Wet;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Moist;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Dry;Deer;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Moist;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Dry;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Moist;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Dry;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Moist;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Dry;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Dry;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Moist;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Wet;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Moist;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Dry;Other Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Moist;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Dry;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Moist;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Dry;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Moist;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Dry;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Dry;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Moist;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Wet;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Moist;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Dry;Other Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Moist;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Dry;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Moist;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Dry;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Moist;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Dry;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Dry;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Moist;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Wet;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Moist;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Dry;Other Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Leaching;Cool Temperate;Moist;All;Low-Productivity;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Cool Temperate;Dry;All;Low-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Boreal;Moist;All;Low-Productivity;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Boreal;Dry;All;Low-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Warm Temperate;Moist;All;Low-Productivity;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Warm Temperate;Dry;All;Low-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical Montane;Moist;All;Low-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical Montane;Dry;All;Low-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical;Wet;All;Low-Productivity;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical;Moist;All;Low-Productivity;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical;Dry;All;Low-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Cool Temperate;Moist;All;High-Productivity;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Cool Temperate;Dry;All;High-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Boreal;Moist;All;High-Productivity;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Boreal;Dry;All;High-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Warm Temperate;Moist;All;High-Productivity;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Warm Temperate;Dry;All;High-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical Montane;Moist;All;High-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical Montane;Dry;All;High-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical;Wet;All;High-Productivity;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical;Moist;All;High-Productivity;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical;Dry;All;High-Productivity;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Cool Temperate;Moist;All;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Cool Temperate;Dry;All;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Boreal;Moist;All;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Boreal;Dry;All;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Warm Temperate;Moist;All;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Warm Temperate;Dry;All;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical Montane;Moist;All;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical Montane;Dry;All;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical;Wet;All;Default;0;0;0,015;0,035;0,24;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical;Moist;All;Default;0;0;0,015;0,035;0,12;0;0;0;0;0;0;0,035;0,04;0
N2O Leaching;Tropical;Dry;All;Default;0;0;0,015;0,035;0;0;0;0;0;0;0;0,035;0,04;0
N2O Volatilization;Cool Temperate;Moist;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Dry;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Moist;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Dry;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Moist;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Dry;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Dry;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Moist;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Wet;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Moist;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Dry;Dairy Buffalo;Low-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Moist;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Dry;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Moist;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Dry;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Moist;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Dry;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Dry;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Moist;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Wet;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Moist;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Dry;Dairy Buffalo;High-Productivity;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Moist;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Cool Temperate;Dry;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Moist;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Boreal;Dry;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Moist;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Warm Temperate;Dry;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Dry;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical Montane;Moist;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Wet;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Moist;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
N2O Volatilization;Tropical;Dry;Dairy Buffalo;Default;0,35;0,09;0,09;0,3;0,21;0,07;0,275;0;0,25;0,25;0;0,4;0,19;0,27
